county,geoid,pollutant,noncancer_air_risk,cancer_air_risk,combined_air_score
SHERBURNE,271410305022,All pollutant sum,0.23,5.53e-6,0.553
SHERBURNE,271410305023,All pollutant sum,0.5,1.26e-5,1.2599999999999998
SHERBURNE,271410305024,All pollutant sum,0.4,9.98e-6,0.9979999999999999
SHERBURNE,271410305031,All pollutant sum,0.29,7.17e-6,0.717
SHERBURNE,271410305032,All pollutant sum,0.41,8.95e-6,0.895
SHERBURNE,271410305033,All pollutant sum,0.29,7.14e-6,0.714
SHERBURNE,271410305034,All pollutant sum,0.4,8.43e-6,0.843
SHERBURNE,271410305041,All pollutant sum,0.24,5.48e-6,0.5479999999999999
SHERBURNE,271410305042,All pollutant sum,0.17,4.1e-6,0.4099999999999999
SHERBURNE,271410315001,All pollutant sum,0.33,7.31e-6,0.731
SHERBURNE,271410315002,All pollutant sum,0.68,1.56e-5,1.5599999999999998
SHERBURNE,271410315003,All pollutant sum,0.52,1.17e-5,1.17
SHERBURNE,271410315004,All pollutant sum,0.55,1.09e-5,1.09
SIBLEY,271431701981,All pollutant sum,0.12,8.8e-7,0.12
SIBLEY,271431701982,All pollutant sum,0.16,1.73e-6,0.173
SIBLEY,271431701983,All pollutant sum,0.15,9.09e-7,0.15
SIBLEY,271431701984,All pollutant sum,0.15,9.34e-7,0.15
SIBLEY,271431702001,All pollutant sum,0.08,6.87e-7,0.08
SIBLEY,271431702002,All pollutant sum,0.16,1.28e-6,0.16
SIBLEY,271431702003,All pollutant sum,0.09,7.8e-7,0.09
SIBLEY,271431702004,All pollutant sum,0.08,8.09e-7,0.0809
SIBLEY,271431702005,All pollutant sum,0.2,1.44e-6,0.2
SIBLEY,271431703001,All pollutant sum,0.12,8.63e-7,0.12
SIBLEY,271431703002,All pollutant sum,0.14,1.73e-6,0.173
SIBLEY,271431703003,All pollutant sum,0.16,2.13e-6,0.21299999999999997
SIBLEY,271431704001,All pollutant sum,0.13,8.93e-7,0.13
SIBLEY,271431704002,All pollutant sum,0.21,3.01e-6,0.301
SIBLEY,271431704003,All pollutant sum,0.16,1.09e-6,0.16
SIBLEY,271431704004,All pollutant sum,0.19,2.37e-6,0.237
STEARNS,271450003011,All pollutant sum,0.72,1.64e-5,1.6399999999999997
STEARNS,271450003012,All pollutant sum,0.85,2.01e-5,2.01
STEARNS,271450003021,All pollutant sum,0.82,2.01e-5,2.01
STEARNS,271450003022,All pollutant sum,0.84,2.03e-5,2.03
STEARNS,271450003023,All pollutant sum,0.68,1.52e-5,1.5199999999999998
STEARNS,271450003024,All pollutant sum,0.43,9.52e-6,0.952
STEARNS,271450003025,All pollutant sum,0.55,1.24e-5,1.24
STEARNS,271450004011,All pollutant sum,0.95,2.01e-5,2.01
STEARNS,271450004012,All pollutant sum,0.44,9.6e-6,0.9599999999999999
STEARNS,271450004013,All pollutant sum,0.77,1.71e-5,1.7099999999999997
STEARNS,271450004021,All pollutant sum,0.48,1.11e-5,1.1099999999999999
STEARNS,271450004022,All pollutant sum,0.5,1.16e-5,1.16
STEARNS,271450005001,All pollutant sum,1.21,2.4e-5,2.4
STEARNS,271450005002,All pollutant sum,1.44,2.65e-5,2.65
STEARNS,271450005003,All pollutant sum,0.4,8.02e-6,0.8019999999999998
STEARNS,271450005004,All pollutant sum,1.52,3.1e-5,3.1
STEARNS,271450005005,All pollutant sum,2,4.74e-5,4.739999999999999
STEARNS,271450006011,All pollutant sum,1.06,2.27e-5,2.2699999999999996
STEARNS,271450006012,All pollutant sum,1.07,2.26e-5,2.26
STEARNS,271450006013,All pollutant sum,0.92,2.21e-5,2.2099999999999995
STEARNS,271450006021,All pollutant sum,1,2.25e-5,2.25
STEARNS,271450006022,All pollutant sum,0.88,2.09e-5,2.09
STEARNS,271450006023,All pollutant sum,1.06,2.47e-5,2.4699999999999998
STEARNS,271450007011,All pollutant sum,1.98,3.43e-5,3.4299999999999997
STEARNS,271450007012,All pollutant sum,0.85,1.93e-5,1.93
STEARNS,271450007013,All pollutant sum,0.89,1.96e-5,1.9599999999999997
STEARNS,271450007014,All pollutant sum,0.87,1.96e-5,1.9599999999999997
STEARNS,271450008011,All pollutant sum,0.79,1.76e-5,1.76
STEARNS,271450008012,All pollutant sum,0.77,1.76e-5,1.76
STEARNS,271450008013,All pollutant sum,0.74,1.7e-5,1.7
STEARNS,271450008014,All pollutant sum,0.76,1.75e-5,1.7499999999999998
STEARNS,271450009011,All pollutant sum,0.63,1.42e-5,1.42
STEARNS,271450009012,All pollutant sum,0.82,1.94e-5,1.94
STEARNS,271450009013,All pollutant sum,0.78,1.78e-5,1.7799999999999998
STEARNS,271450010011,All pollutant sum,1.82,3.62e-5,3.6199999999999997
STEARNS,271450010012,All pollutant sum,0.86,1.79e-5,1.79
STEARNS,271450010013,All pollutant sum,0.91,1.85e-5,1.8499999999999996
STEARNS,271450010014,All pollutant sum,0.9,1.93e-5,1.93
STEARNS,271450101011,All pollutant sum,0.27,5.25e-6,0.5249999999999999
STEARNS,271450101012,All pollutant sum,0.4,8.59e-6,0.859
STEARNS,271450101013,All pollutant sum,0.6,1.13e-5,1.13
STEARNS,271450101021,All pollutant sum,0.53,1.13e-5,1.13
STEARNS,271450101022,All pollutant sum,0.78,1.33e-5,1.3299999999999998
STEARNS,271450101023,All pollutant sum,0.47,9.66e-6,0.966
STEARNS,271450102001,All pollutant sum,0.14,2.57e-6,0.25699999999999995
STEARNS,271450102002,All pollutant sum,0.09,1.5e-6,0.15
STEARNS,271450102003,All pollutant sum,0.17,3.34e-6,0.334
STEARNS,271450104011,All pollutant sum,0.16,2.86e-6,0.286
STEARNS,271450104012,All pollutant sum,0.14,2.59e-6,0.259
STEARNS,271450104021,All pollutant sum,0.31,7.18e-6,0.718
STEARNS,271450104022,All pollutant sum,0.13,2.51e-6,0.251
STEARNS,271450104031,All pollutant sum,0.08,1.29e-6,0.12899999999999998
STEARNS,271450104032,All pollutant sum,0.1,1.68e-6,0.16799999999999998
STEARNS,271450105001,All pollutant sum,0.11,2.75e-6,0.27499999999999997
STEARNS,271450105002,All pollutant sum,0.09,2.96e-6,0.296
STEARNS,271450105003,All pollutant sum,0.07,1.69e-6,0.16899999999999998
STEARNS,271450106001,All pollutant sum,0.45,1.45e-5,1.45
STEARNS,271450106002,All pollutant sum,0.12,8.58e-6,0.8579999999999999
STEARNS,271450106003,All pollutant sum,0.09,2.74e-6,0.27399999999999997
STEARNS,271450109001,All pollutant sum,0.09,1.37e-6,0.13699999999999998
STEARNS,271450109002,All pollutant sum,0.05,7.39e-7,0.0739
STEARNS,271450109003,All pollutant sum,0.06,8e-7,0.07999999999999999
STEARNS,271450109004,All pollutant sum,0.06,7.8e-7,0.078
STEARNS,271450110001,All pollutant sum,0.08,1.35e-6,0.13499999999999998
STEARNS,271450110002,All pollutant sum,0.08,1.8e-6,0.17999999999999997
STEARNS,271450110003,All pollutant sum,0.09,1.62e-6,0.16199999999999998
STEARNS,271450111001,All pollutant sum,0.1,1.52e-6,0.152
STEARNS,271450111002,All pollutant sum,0.1,1.84e-6,0.18399999999999997
STEARNS,271450111003,All pollutant sum,0.12,2.16e-6,0.216
STEARNS,271450111004,All pollutant sum,0.08,1.34e-6,0.134
STEARNS,271450112001,All pollutant sum,0.1,1.51e-6,0.151
STEARNS,271450112002,All pollutant sum,0.1,1.6e-6,0.15999999999999998
STEARNS,271450112003,All pollutant sum,0.12,1.64e-6,0.16399999999999998
STEARNS,271450112004,All pollutant sum,0.09,1.62e-6,0.16199999999999998
STEARNS,271450112005,All pollutant sum,0.14,3.22e-6,0.322
STEARNS,271450113011,All pollutant sum,0.28,5.6e-6,0.5599999999999999
STEARNS,271450113012,All pollutant sum,0.36,6.97e-6,0.697
STEARNS,271450113013,All pollutant sum,0.29,5.85e-6,0.585
STEARNS,271450113014,All pollutant sum,0.31,6.31e-6,0.6309999999999999
STEARNS,271450113021,All pollutant sum,0.2,3.09e-6,0.309
STEARNS,271450113022,All pollutant sum,0.56,1.03e-5,1.0299999999999998
STEARNS,271450113023,All pollutant sum,0.15,2.45e-6,0.24499999999999997
STEARNS,271450113024,All pollutant sum,0.96,1.56e-5,1.5599999999999998
STEARNS,271450113041,All pollutant sum,0.13,2.55e-6,0.255
STEARNS,271450113042,All pollutant sum,0.13,2.46e-6,0.246
STEARNS,271450113043,All pollutant sum,0.13,2.72e-6,0.27199999999999996
STEARNS,271450114001,All pollutant sum,0.12,2.35e-6,0.235
STEARNS,271450114002,All pollutant sum,0.26,5.92e-6,0.592
STEARNS,271450115001,All pollutant sum,0.06,9.63e-7,0.09629999999999998
STEARNS,271450115002,All pollutant sum,0.11,2.6e-6,0.26
STEARNS,271450115003,All pollutant sum,0.1,2.46e-6,0.246
STEARNS,271450115004,All pollutant sum,0.21,4.12e-6,0.412
STEARNS,271450115005,All pollutant sum,0.22,4.6e-6,0.45999999999999996
STEARNS,271450115006,All pollutant sum,0.24,5.01e-6,0.501
STEARNS,271450116001,All pollutant sum,0.69,1.51e-5,1.5099999999999998
STEARNS,271450116002,All pollutant sum,0.8,1.97e-5,1.97
STEARNS,271450116003,All pollutant sum,0.74,1.72e-5,1.72
STEARNS,271450116004,All pollutant sum,0.61,1.38e-5,1.38
STEELE,271479601001,All pollutant sum,0.09,1.51e-6,0.151
STEELE,271479601002,All pollutant sum,0.1,1.39e-6,0.13899999999999998
STEELE,271479601003,All pollutant sum,0.09,1.62e-6,0.16199999999999998
STEELE,271479602001,All pollutant sum,0.14,2.93e-6,0.293
STEELE,271479602002,All pollutant sum,0.13,2.94e-6,0.294
STEELE,271479602003,All pollutant sum,0.28,6.73e-6,0.6729999999999999
STEELE,271479603001,All pollutant sum,0.31,8.03e-6,0.8029999999999998
STEELE,271479603002,All pollutant sum,0.33,8.03e-6,0.8029999999999998
STEELE,271479603003,All pollutant sum,0.18,4.26e-6,0.42599999999999993
STEELE,271479603004,All pollutant sum,0.27,6.84e-6,0.6839999999999999
STEELE,271479604001,All pollutant sum,0.37,8.1e-6,0.8099999999999999
STEELE,271479604002,All pollutant sum,0.29,5.4e-6,0.5399999999999999
STEELE,271479604003,All pollutant sum,0.35,7.08e-6,0.708
STEELE,271479605001,All pollutant sum,0.06,9.16e-7,0.09159999999999999
STEELE,271479605002,All pollutant sum,0.1,1.25e-6,0.125
STEELE,271479605003,All pollutant sum,0.07,7.8e-7,0.078
STEELE,271479606001,All pollutant sum,0.23,5.23e-6,0.5229999999999999
STEELE,271479606002,All pollutant sum,0.33,7.83e-6,0.7829999999999999
STEELE,271479606003,All pollutant sum,0.26,6.23e-6,0.6229999999999999
STEELE,271479607001,All pollutant sum,0.27,6.75e-6,0.6749999999999999
STEELE,271479607002,All pollutant sum,0.3,8.24e-6,0.824
STEELE,271479607003,All pollutant sum,0.24,6.34e-6,0.634
STEELE,271479608001,All pollutant sum,0.11,2.12e-6,0.212
STEELE,271479608002,All pollutant sum,0.06,8.05e-7,0.0805
STEELE,271479608003,All pollutant sum,0.06,9e-7,0.08999999999999998
STEELE,271479608004,All pollutant sum,0.09,1.48e-6,0.148
STEVENS,271494801001,All pollutant sum,0.06,4.74e-7,0.06
STEVENS,271494801002,All pollutant sum,0.07,4.38e-7,0.07
STEVENS,271494801003,All pollutant sum,0.06,3.97e-7,0.06
STEVENS,271494801004,All pollutant sum,0.07,4.72e-7,0.07
STEVENS,271494802001,All pollutant sum,0.09,9.49e-7,0.0949
STEVENS,271494802002,All pollutant sum,0.13,2.1e-6,0.20999999999999996
STEVENS,271494802003,All pollutant sum,0.21,4.76e-6,0.476
STEVENS,271494803001,All pollutant sum,0.08,6.35e-7,0.08
STEVENS,271494803002,All pollutant sum,0.11,1.4e-6,0.13999999999999999
STEVENS,271494803003,All pollutant sum,0.12,1.54e-6,0.154
STEVENS,271494803004,All pollutant sum,0.07,6.88e-7,0.07
SWIFT,271519601001,All pollutant sum,0.04,4.2e-7,0.041999999999999996
SWIFT,271519601002,All pollutant sum,0.05,5.53e-7,0.0553
SWIFT,271519601003,All pollutant sum,0.05,7.8e-7,0.078
SWIFT,271519602001,All pollutant sum,0.24,5.83e-6,0.583
SWIFT,271519602002,All pollutant sum,0.18,4.15e-6,0.415
SWIFT,271519602003,All pollutant sum,0.18,3.93e-6,0.3929999999999999
SWIFT,271519602004,All pollutant sum,0.15,3.24e-6,0.32399999999999995
SWIFT,271519603001,All pollutant sum,0.04,4.83e-7,0.048299999999999996
SWIFT,271519603002,All pollutant sum,0.06,8.02e-7,0.0802
SWIFT,271519604001,All pollutant sum,0.04,5.55e-7,0.055499999999999994
SWIFT,271519604002,All pollutant sum,0.04,5.25e-7,0.05249999999999999
SWIFT,271519604003,All pollutant sum,0.27,7.72e-6,0.772
TODD,271537901001,All pollutant sum,0.05,8.87e-7,0.0887
TODD,271537901002,All pollutant sum,0.12,2.21e-6,0.22099999999999997
TODD,271537901003,All pollutant sum,0.1,2.04e-6,0.204
TODD,271537902001,All pollutant sum,0.04,4.96e-7,0.0496
TODD,271537902002,All pollutant sum,0.04,4.57e-7,0.04569999999999999
TODD,271537902003,All pollutant sum,0.05,5.08e-7,0.0508
TODD,271537903001,All pollutant sum,0.04,4.93e-7,0.0493
TODD,271537903002,All pollutant sum,0.04,4.36e-7,0.04359999999999999
TODD,271537903003,All pollutant sum,0.03,4.84e-7,0.0484
TODD,271537904001,All pollutant sum,0.03,5.55e-7,0.055499999999999994
TODD,271537904002,All pollutant sum,0.05,8.9e-7,0.08899999999999998
TODD,271537904003,All pollutant sum,0.03,5.02e-7,0.050199999999999995
TODD,271537904004,All pollutant sum,0.03,5.96e-7,0.05959999999999999
TODD,271537905001,All pollutant sum,0.04,6.93e-7,0.06929999999999999
TODD,271537905002,All pollutant sum,0.04,7.51e-7,0.07509999999999999
TODD,271537905003,All pollutant sum,0.03,6.33e-7,0.0633
TODD,271537906001,All pollutant sum,0.05,1.04e-6,0.104
TODD,271537906002,All pollutant sum,0.07,1.38e-6,0.13799999999999998
TODD,271537906003,All pollutant sum,0.19,4.34e-6,0.43399999999999994
TODD,271537907001,All pollutant sum,0.04,7.69e-7,0.0769
TODD,271537907002,All pollutant sum,0.04,9.17e-7,0.09169999999999999
TODD,271537907003,All pollutant sum,0.06,1.34e-6,0.134
TODD,271537907004,All pollutant sum,0.04,6.32e-7,0.0632
TODD,271537908001,All pollutant sum,0.05,1.13e-6,0.11299999999999999
TODD,271537908002,All pollutant sum,0.05,9.98e-7,0.0998
TRAVERSE,271554601001,All pollutant sum,0.04,4.79e-7,0.0479
TRAVERSE,271554601002,All pollutant sum,0.19,4.88e-6,0.48799999999999993
TRAVERSE,271554601003,All pollutant sum,0.11,2.38e-6,0.238
TRAVERSE,271554602001,All pollutant sum,0.03,3.46e-7,0.0346
TRAVERSE,271554602002,All pollutant sum,0.04,8.34e-7,0.08339999999999999
WABASHA,271574901001,All pollutant sum,0.04,2.18e-6,0.21799999999999997
WABASHA,271574901002,All pollutant sum,0.04,2.63e-6,0.26299999999999996
WABASHA,271574901003,All pollutant sum,0.09,1.72e-6,0.172
WABASHA,271574902001,All pollutant sum,0.04,3.34e-6,0.334
WABASHA,271574902002,All pollutant sum,0.04,2.68e-6,0.268
WABASHA,271574902003,All pollutant sum,0.04,4.47e-6,0.447
WABASHA,271574903001,All pollutant sum,0.21,6.75e-6,0.6749999999999999
WABASHA,271574903002,All pollutant sum,0.11,5.22e-6,0.5219999999999999
WABASHA,271574903003,All pollutant sum,0.34,7.9e-6,0.79
WABASHA,271574903004,All pollutant sum,0.48,8.58e-6,0.8579999999999999
WABASHA,271574904001,All pollutant sum,0.06,7.88e-6,0.788
WABASHA,271574904002,All pollutant sum,0.1,1.52e-5,1.5199999999999998
WABASHA,271574904003,All pollutant sum,0.1,1.47e-5,1.47
WABASHA,271574904004,All pollutant sum,0.09,1.39e-5,1.39
WABASHA,271574905001,All pollutant sum,0.05,6.53e-6,0.6529999999999999
WABASHA,271574905002,All pollutant sum,0.04,5.04e-6,0.504
WABASHA,271574905003,All pollutant sum,0.07,9.97e-6,0.9969999999999999
WABASHA,271574906001,All pollutant sum,0.07,6.8e-6,0.6799999999999999
WABASHA,271574906002,All pollutant sum,0.07,6.42e-6,0.642
WADENA,271594801001,All pollutant sum,0.05,8.51e-7,0.0851
WADENA,271594801002,All pollutant sum,0.04,7.2e-7,0.072
WADENA,271594801003,All pollutant sum,0.07,1.53e-6,0.153
WADENA,271594802001,All pollutant sum,0.04,6.6e-7,0.066
WADENA,271594802002,All pollutant sum,0.05,6.7e-7,0.067
WADENA,271594802003,All pollutant sum,0.08,1.46e-6,0.146
WADENA,271594802004,All pollutant sum,0.08,1.23e-6,0.123
WADENA,271594802005,All pollutant sum,0.07,1.2e-6,0.11999999999999998
WADENA,271594802006,All pollutant sum,0.06,8.21e-7,0.08209999999999999
WADENA,271594803001,All pollutant sum,0.14,2.54e-6,0.25399999999999995
WADENA,271594803002,All pollutant sum,0.46,1.19e-5,1.19
WADENA,271594803003,All pollutant sum,0.35,6.79e-6,0.6789999999999999
WADENA,271594803004,All pollutant sum,0.13,2.47e-6,0.247
WADENA,271594803005,All pollutant sum,0.1,1.61e-6,0.161
WADENA,271594803006,All pollutant sum,0.22,4.39e-6,0.439
WADENA,271594803007,All pollutant sum,0.51,1.43e-5,1.43
WADENA,271594803008,All pollutant sum,0.39,1.08e-5,1.0799999999999998
WASECA,271617901001,All pollutant sum,0.09,1.14e-6,0.114
WASECA,271617901002,All pollutant sum,0.14,2.75e-6,0.27499999999999997
WASECA,271617902001,All pollutant sum,0.08,6.09e-7,0.08
WASECA,271617902002,All pollutant sum,0.1,7.75e-7,0.1
WASECA,271617902003,All pollutant sum,0.12,2.09e-6,0.20899999999999996
WASECA,271617903001,All pollutant sum,0.1,1e-6,0.1
WASECA,271617903002,All pollutant sum,0.09,7.83e-7,0.09
WASECA,271617903003,All pollutant sum,0.1,1.06e-6,0.106
WASECA,271617903004,All pollutant sum,0.1,1.16e-6,0.11599999999999998
WASECA,271617904001,All pollutant sum,0.18,4.3e-6,0.43
WASECA,271617904002,All pollutant sum,0.15,3.3e-6,0.33
WASECA,271617904003,All pollutant sum,0.19,4.83e-6,0.483
WASECA,271617904004,All pollutant sum,0.26,7.24e-6,0.724
WASECA,271617905001,All pollutant sum,0.18,3.3e-6,0.33
WASECA,271617905002,All pollutant sum,0.15,2.39e-6,0.239
WASHINGTON,271630701031,All pollutant sum,0.43,1e-5,1
WASHINGTON,271630701032,All pollutant sum,0.49,1.15e-5,1.15
WASHINGTON,271630701033,All pollutant sum,0.46,1.01e-5,1.01
WASHINGTON,271630701034,All pollutant sum,0.48,9.3e-6,0.93
WASHINGTON,271630701041,All pollutant sum,0.39,8.05e-6,0.8049999999999998
WASHINGTON,271630701042,All pollutant sum,0.38,8.57e-6,0.8569999999999999
WASHINGTON,271630701043,All pollutant sum,0.3,6.84e-6,0.6839999999999999
WASHINGTON,271630701051,All pollutant sum,0.26,6.49e-6,0.6489999999999999
WASHINGTON,271630701052,All pollutant sum,0.22,5.57e-6,0.5569999999999999
WASHINGTON,271630701053,All pollutant sum,0.2,4.8e-6,0.4799999999999999
WASHINGTON,271630701061,All pollutant sum,0.28,6.31e-6,0.6309999999999999
WASHINGTON,271630701062,All pollutant sum,0.21,5.03e-6,0.503
WASHINGTON,271630701063,All pollutant sum,0.18,4.14e-6,0.414
WASHINGTON,271630702031,All pollutant sum,0.73,5.94e-6,0.73
WASHINGTON,271630702032,All pollutant sum,0.26,3.92e-6,0.39199999999999996
WASHINGTON,271630702041,All pollutant sum,0.23,4.02e-6,0.4019999999999999
WASHINGTON,271630702042,All pollutant sum,0.32,6.44e-6,0.644
WASHINGTON,271630702051,All pollutant sum,0.1,2.4e-6,0.23999999999999996
WASHINGTON,271630702052,All pollutant sum,0.12,2.99e-6,0.299
WASHINGTON,271630702053,All pollutant sum,0.08,1.74e-6,0.174
WASHINGTON,271630702061,All pollutant sum,0.15,3.15e-6,0.31499999999999995
WASHINGTON,271630702062,All pollutant sum,0.13,2.59e-6,0.259
WASHINGTON,271630702063,All pollutant sum,0.09,1.74e-6,0.174
WASHINGTON,271630702064,All pollutant sum,0.09,2.02e-6,0.20199999999999999
WASHINGTON,271630703011,All pollutant sum,0.3,6.82e-6,0.6819999999999999
WASHINGTON,271630703012,All pollutant sum,0.28,5.56e-6,0.5559999999999999
WASHINGTON,271630703031,All pollutant sum,0.36,9e-6,0.8999999999999999
WASHINGTON,271630703032,All pollutant sum,0.4,9.96e-6,0.9959999999999999
WASHINGTON,271630703033,All pollutant sum,0.46,1.15e-5,1.15
WASHINGTON,271630703041,All pollutant sum,0.32,8.09e-6,0.8089999999999999
WASHINGTON,271630703042,All pollutant sum,0.29,6.43e-6,0.643
WASHINGTON,271630703043,All pollutant sum,0.31,7.1e-6,0.71
WASHINGTON,271630703044,All pollutant sum,0.37,9.09e-6,0.9089999999999998
WASHINGTON,271630703045,All pollutant sum,0.32,7.71e-6,0.771
WASHINGTON,271630704031,All pollutant sum,0.23,4.27e-6,0.42699999999999994
WASHINGTON,271630704032,All pollutant sum,0.22,4.42e-6,0.44199999999999995
WASHINGTON,271630704033,All pollutant sum,0.2,4.02e-6,0.4019999999999999
WASHINGTON,271630704034,All pollutant sum,0.25,5e-6,0.5
WASHINGTON,271630704041,All pollutant sum,0.1,1.95e-6,0.19499999999999998
WASHINGTON,271630704042,All pollutant sum,0.18,3.9e-6,0.38999999999999996
WASHINGTON,271630704051,All pollutant sum,0.35,7.91e-6,0.791
WASHINGTON,271630704052,All pollutant sum,0.28,6.04e-6,0.604
WASHINGTON,271630704061,All pollutant sum,0.33,7.75e-6,0.775
WASHINGTON,271630704062,All pollutant sum,0.3,7.1e-6,0.71
WASHINGTON,271630704063,All pollutant sum,0.3,5.92e-6,0.592
WASHINGTON,271630705011,All pollutant sum,0.25,5.67e-6,0.567
WASHINGTON,271630705012,All pollutant sum,0.24,5.49e-6,0.5489999999999999
WASHINGTON,271630705021,All pollutant sum,0.22,4.86e-6,0.486
WASHINGTON,271630705022,All pollutant sum,0.29,7.02e-6,0.702
WASHINGTON,271630705023,All pollutant sum,0.3,7.02e-6,0.702
WASHINGTON,271630705024,All pollutant sum,0.33,7.54e-6,0.7539999999999999
WASHINGTON,271630706011,All pollutant sum,0.27,6.76e-6,0.6759999999999999
WASHINGTON,271630706012,All pollutant sum,0.27,5.93e-6,0.593
WASHINGTON,271630706021,All pollutant sum,0.38,8.71e-6,0.8709999999999999
WASHINGTON,271630706022,All pollutant sum,0.24,5.35e-6,0.5349999999999999
WASHINGTON,271630706023,All pollutant sum,0.27,6.28e-6,0.628
WASHINGTON,271630707011,All pollutant sum,0.23,4.75e-6,0.475
WASHINGTON,271630707012,All pollutant sum,0.25,5.81e-6,0.581
WASHINGTON,271630707013,All pollutant sum,0.21,4.34e-6,0.43399999999999994
WASHINGTON,271630707031,All pollutant sum,0.27,5.28e-6,0.528
WASHINGTON,271630707032,All pollutant sum,0.4,8.75e-6,0.8749999999999999
WASHINGTON,271630707041,All pollutant sum,0.5,1.23e-5,1.23
WASHINGTON,271630707042,All pollutant sum,0.25,5.72e-6,0.572
WASHINGTON,271630708011,All pollutant sum,0.48,1.12e-5,1.1199999999999999
WASHINGTON,271630708021,All pollutant sum,0.25,5.37e-6,0.537
WASHINGTON,271630709061,All pollutant sum,0.47,1.16e-5,1.16
WASHINGTON,271630709062,All pollutant sum,0.52,1.31e-5,1.3099999999999998
WASHINGTON,271630709063,All pollutant sum,0.57,1.53e-5,1.5299999999999998
WASHINGTON,271630709071,All pollutant sum,0.59,1.48e-5,1.48
WASHINGTON,271630709072,All pollutant sum,0.57,1.47e-5,1.47
WASHINGTON,271630709073,All pollutant sum,0.53,1.41e-5,1.41
WASHINGTON,271630709074,All pollutant sum,0.48,1.2e-5,1.2
WASHINGTON,271630709091,All pollutant sum,0.43,1.07e-5,1.0699999999999998
WASHINGTON,271630709092,All pollutant sum,0.47,1.22e-5,1.22
WASHINGTON,271630709093,All pollutant sum,0.52,1.43e-5,1.43
WASHINGTON,271630709101,All pollutant sum,0.53,1.37e-5,1.3699999999999999
WASHINGTON,271630709102,All pollutant sum,0.51,1.35e-5,1.3499999999999999
WASHINGTON,271630709111,All pollutant sum,0.46,1.13e-5,1.13
WASHINGTON,271630709112,All pollutant sum,0.46,1.18e-5,1.18
WASHINGTON,271630709113,All pollutant sum,0.51,1.37e-5,1.3699999999999999
WASHINGTON,271630709114,All pollutant sum,0.47,1.14e-5,1.14
